ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Age,Gender,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome
6006,1,500,7.65,12.5,1.4,3.4,4,81,F,U,88.87516343,94700,32981
6026,0,,7,12.5,2,4.2,4,74,M,U,52.45129952,374000,
6028,1,75,3.9,9,1.2,3.2,4,47,M,H,53.10883445,245800,59190
6034,0,,3.5,8.25,1.2,2.8,3,,F,U,51.37173631,100700,60487
6046,0,,8.5,13.5,1.2,3.2,2,77,M,H,61.49031431,199400,52604
6047,0,,6.75,12,1.2,3.4,3,85,M,H,53.20823229,349000,90677
6050,1,160,12.15,16.75,2.4,4.4,3,,F,U,47.36903267,69100,
6064,0,,6.5,9.75,0.8,1.8,4,,M,H,50.55773786,72600,39689
6076,1,50,5.9,10,1,0.8,1,78,F,H,52.3776388,32800,45055
6099,1,50,8.65,13.5,1.8,3.8,2,42,M,H,49.6540194,173300,34402
6147,1,120,8.9,13.5,1.4,3.4,4,76,M,U,49.18979079,39900,36977
6164,0,,6.25,10.75,1.2,3.4,3,85,M,H,48.94130522,64300,51054
6169,1,25,7.65,11,1.6,3,1,86,F,U,48.15717661,67900,55681
6183,1,500,6.4,11.5,1.4,3.4,3,73,M,H,62.26666284,159800,70682
6185,1,150,5.65,10.5,1.8,3.6,4,72,F,H,52.14251053,225800,42822
6198,1,100,8.4,13,1.4,3.2,4,86,F,U,50.76767351,194100,
6232,0,,4,9.5,1.2,3.4,4,75,M,H,50.97870134,,105120
6273,0,,4.25,9,1.4,3.6,2,80,F,H,48.93475401,78300,40290
6292,1,100,8.4,12.75,1.8,1.6,4,81,F,H,54.32729842,107900,70936
6293,0,,5.25,9,0.8,2,4,75,M,H,52.59120939,173300,85733
6294,0,,3.5,8.75,1,1,4,67,F,U,55.83655499,186800,
6298,1,35,9.65,13.25,1.6,3,1,72,F,H,47.83328201,59800,40235
6304,1,100,6.15,10.75,1.4,3.2,3,85,M,H,49.61125868,50000,34004
6308,1,60,9.65,13.75,1.6,3.2,3,79,M,U,48.80298662,45400,40049
6325,1,75,6.65,11.25,1.2,2.8,4,67,F,H,50.34346284,33100,32481
6351,1,50,3.4,7.5,1.4,3,2,,M,H,49.64451875,55200,48058
6388,1,70,7.65,12,1.2,3,2,75,F,H,51.58853836,272300,73909
6403,1,50,9.65,14.25,1.4,3,3,70,M,H,49.86994271,67700,50359
6411,0,,6.5,11.25,1.2,3.2,2,69,U,U,56.80926191,98800,
6443,1,100,6.4,10.75,1.4,3,4,72,M,H,50.31364419,59500,37481
6451,0,,5,10.5,1.2,3.4,2,55,M,H,53.95101933,418700,86116
6457,1,75,4.9,9.5,1.2,3,1,,F,U,48.98942094,95600,
6490,1,125,6.9,10,1.4,1.2,2,85,M,U,61.06723267,111800,
6510,0,,3.75,8.75,0.8,0.8,3,83,F,H,60.38639996,529700,122638
6511,0,,3.75,9.25,1.4,3.6,4,86,F,H,54.83859324,400000,90255
6532,0,,2.75,6.25,1.2,1.2,2,67,U,U,54.03377125,297900,
6537,0,,4.5,9,1,2.6,3,48,F,H,50.8929228,76000,67291
6555,1,50,10.15,14.5,2,4,1,79,M,H,50.68086448,312500,107323
6587,1,100,4.65,9.5,1.6,3.6,4,75,F,H,51.39127132,166400,41642
6599,1,55,2.4,6.25,1,2.8,3,61,F,U,49.97582517,71900,44928
6615,1,55,4.4,8.75,1.8,3.6,3,,F,U,50.1321899,170100,
6643,1,80,6.4,9.5,1.2,2.6,4,75,M,H,52.60977293,319900,73378
6649,1,250,10.9,15.25,2,3.8,3,,F,H,64.19581951,202600,60419
6665,0,,5,10.25,1.2,3.4,2,69,M,U,52.51118476,319600,76749
6669,0,,5.75,11.25,1.2,3.4,2,65,F,H,62.31768349,304000,118907
6684,0,,4.75,7.25,0.8,1.8,2,80,F,H,56.01539325,43500,42103
6695,1,30,3.9,8.75,1.2,3,1,31,M,H,49.45519512,47100,38770
6755,0,,3,7.75,0.8,0.8,4,,M,H,55.4419742,115900,51822
6757,0,,9.25,13,1.6,3.4,2,76,F,U,47.78174835,75500,49173
6777,0,,7.5,11.75,1.2,3,3,,F,U,49.37445077,81300,46083
6789,1,50,5.65,9.75,1.4,3.4,3,80,M,U,60.32254866,51500,44947
6806,0,,8.75,12.25,1.4,2.8,2,72,F,H,56.65971856,84900,32757
6845,1,100,8.65,13.75,1.2,3.2,1,77,F,H,56.3427221,55100,45292
6851,1,35,5.4,10,1.6,3.4,3,66,U,U,50.07377038,140000,
6875,0,,3.75,8.5,1.2,3.2,2,42,F,H,60.35547595,155600,87665
6885,0,,7.25,12.75,1.4,3.6,2,44,F,U,57.01307865,74800,49725
6909,1,75,4.15,9.25,1.4,3.4,4,69,M,U,50.66566391,38300,50000
6912,1,75,10.15,14.25,2.4,4.4,4,71,F,H,48.02213133,61700,37270
6917,0,,2.25,6.5,0.8,2.8,2,37,M,U,59.15972533,108200,
6931,0,,7.5,12,1.4,3.2,2,69,M,H,56.95586624,123500,62058
6932,1,50,9.15,14,1.8,3.8,2,80,M,U,49.23274785,111000,56722
6941,1,75,3.9,9,1.4,3.4,2,54,M,H,61.84874289,164100,61523
6971,0,,4,9.5,1.6,1.6,4,81,M,H,55.92353179,147000,49514
6981,1,50,6.9,11.75,2,3.8,1,,F,U,47.87382302,39700,
7017,0,,3.5,7.75,1.4,3,1,81,F,U,48.72686612,35000,37500
7048,1,75,5.15,9.25,1.2,2.8,3,64,M,U,52.30651126,343100,
7059,1,50,2.15,3,0.8,1.4,2,77,F,H,49.12914927,101500,56392
7082,1,50,4.4,9,1.2,1,3,80,F,H,57.51443026,332700,73909
7086,0,,3,6.75,1,3,3,79,F,U,65.82932302,66100,
7103,0,,3.25,8.5,1.2,3.2,4,67,M,U,54.31698484,333300,79008
7118,0,,3.75,8.5,1.2,3.4,1,79,F,H,48.46051025,55500,42854
7160,1,70,4.15,8.5,1.6,3.2,4,7,M,H,51.40155383,111700,60963
7173,1,160,4.15,9,1.4,3.4,2,67,F,U,57.26928919,85400,38328
7174,1,50,3.15,7,1,2.4,2,67,F,U,49.90086283,50400,40389
7178,0,,3.75,8.5,1.2,1.2,3,64,F,H,56.41897248,266400,71258
7211,0,,4.25,8.75,1.4,1.4,3,60,M,H,53.46462816,63600,44702
7212,0,,2.75,6.5,0.8,2.2,2,,F,U,49.77595738,67500,30389
7237,0,,7.25,11.75,1,2.6,2,73,M,H,52.02089268,253400,81819
7238,1,60,3.9,8,1.4,1.2,1,,F,U,51.8739407,37400,
7259,0,,9,13.25,1.4,2.8,2,74,M,H,49.91493342,90700,81196
7265,1,50,3.65,8.75,1.4,3.4,3,,F,U,51.40094199,146500,50882
7301,1,50,8.15,13,1.6,3.6,2,79,M,U,48.46103735,28400,42125
7330,1,30,8.4,13,1.6,3.6,1,77,F,U,48.27926628,62300,61831
7346,1,75,5.9,8.5,1.6,1.4,3,,F,H,52.796572,193600,36370
7392,0,,3.5,8,1.2,3.2,3,83,M,H,49.79195099,71900,46423
7402,1,375,4.4,9,1.4,3.2,3,59,F,H,84.45651294,291500,38563
7451,1,110,4.15,8.75,1.4,3.2,4,83,U,U,50.05278695,60800,
7485,0,,3.5,8.75,1.2,1.2,4,81,M,U,55.55162759,90500,61802
7494,1,30,3.4,7.5,1.2,2.6,1,74,F,H,50.72263949,150000,51240
7507,1,50,5.65,8.75,1,2.2,3,72,M,U,50.54370368,107500,71014
7516,0,,5,9.75,1,3.2,2,43,F,H,57.71713268,246400,
7518,1,25,3.4,7.25,1.2,2.8,1,,M,U,49.09703968,60700,50346
7541,0,,6.75,12,1.2,3.2,1,62,F,U,48.62171129,29400,37837
7554,0,,3.5,7.75,1,2.8,1,86,M,H,48.52009177,33300,34599
7590,1,150,8.15,11.75,1.6,1.4,2,37,F,U,61.55344467,68900,40197
7592,0,,7.75,12.25,1.2,3,2,83,M,U,48.60793552,42100,36714
7607,0,,6.25,8,1,1.6,2,67,M,H,60.15031318,87000,69181
7637,1,50,6.65,11.5,1.2,3,2,79,F,H,49.30579948,35300,33438
7649,1,65,11.65,16.25,2.8,4.8,3,,F,U,48.6929723,131800,62350
7664,0,,3.75,9,1.2,3.2,2,79,M,H,58.88331098,194600,38841
7676,1,175,6.65,11.75,1.4,1.2,4,,F,U,54.67015393,46600,41329
7691,0,,5,8.5,1.2,2.6,2,54,M,H,61.99715159,330800,44543
7710,0,,9,13.5,1.2,2.8,4,71,F,H,50.4117092,90500,47021
7722,0,,6,11.5,1.2,3.4,3,,F,H,49.75067993,57300,29349
7734,1,100,10.15,14.75,1.8,3.4,3,71,M,U,49.65874643,68300,58750
7776,0,,7.5,12.25,2,3.6,2,67,F,U,49.53136108,158000,
7799,0,,8.5,13.25,1.4,3.4,2,6,F,U,48.6779461,64100,51738
7809,0,,7.25,12.5,1.2,3.4,3,,M,H,68.38974485,172200,87767
7811,0,,5.5,10.75,1.2,3.4,2,,F,U,58.55321022,137200,
7836,1,125,9.9,14.25,2.4,4.2,2,75,M,H,60.24669517,212300,61202
7846,1,50,3.9,8.25,1.4,3,2,,M,H,49.99364845,57700,56683
7852,1,50,8.9,12.75,1.6,2.8,2,,F,U,49.17071055,50300,51510
7879,1,125,6.15,10.5,1,2.8,2,67,F,H,57.46884558,107200,48544
7917,1,15,3.4,7.75,1.4,3,1,37,M,H,54.65421671,533200,66039
7924,1,60,5.15,8.25,0.8,2.4,2,78,F,U,47.87349151,47100,
7947,1,55,11.65,16.5,2.8,4.8,2,80,M,U,46.86245074,55700,
7985,0,,2.75,5.75,0.8,1.8,2,,F,U,49.39236779,75000,
7991,0,,2.75,7,0.8,2.2,3,84,M,U,50.50132678,36400,30490
7995,0,,7.25,12.75,1.2,3.4,4,,M,H,49.92703303,44600,31324
8013,1,50,9.15,14.25,2.4,4.4,2,60,F,H,48.87718248,89000,54341
8085,0,,3.5,8,1,2.6,1,72,M,U,49.22940251,80800,
8103,1,60,4.65,8.75,1.4,3.2,3,73,M,H,49.76137298,85600,42391
8118,0,,7.5,13,1.4,3.6,2,51,F,H,60.64869832,323000,76542
8190,0,,6,10.5,1,3,3,47,F,U,48.91765601,35000,29867
8195,1,30,3.65,8.5,1.4,3.4,2,58,M,U,48.79438123,35400,
8204,1,50,7.15,12.25,1.2,1,4,82,F,H,54.54783376,30100,41397
8207,0,,2.5,6.75,0.8,0.8,3,,F,U,56.96410415,423900,
8232,1,50,7.15,6.75,1.2,1,4,60,F,H,48.23442913,32200,35747
8234,0,,8.5,13.5,1,2.8,3,59,F,H,50.45250491,87000,60508
8240,1,50,9.9,14,2,3.6,3,,U,U,48.72643393,118700,
8258,0,,7,7,1,1,4,,F,U,48.49248724,42400,49831
8272,1,235,4.9,9.25,1.6,3.6,3,75,F,H,60.40988588,44800,40411
8276,1,75,3.9,9,1.4,3.4,4,53,M,H,56.70463165,591400,69288
8305,0,,10.5,10.5,1,1,3,74,F,H,62.12963577,64100,55105
8330,1,25,6.4,10.25,1,0.8,1,72,F,H,52.42802446,74200,43877
8358,0,,1.75,1.75,0.4,0.4,4,,F,U,49.57835163,96300,
8384,0,,8.25,8.25,1.4,1.4,4,42,M,U,47.24715826,31000,
8386,1,35,3.4,8.25,1.2,1,3,37,F,U,74.4708208,43500,44225
8404,1,50,6.9,6.5,1.2,1,3,82,U,H,63.93940303,60500,
8436,0,,4,7.5,1.6,3,4,84,F,H,49.81187965,60300,40839
8438,1,62.5,3.9,8.5,1.2,2.8,2,49,M,H,51.37630186,135700,68639
8443,0,,6.75,10,1.2,2.6,2,,F,U,47.91220723,67500,
8452,0,,4,8.75,1.2,3.4,4,69,M,H,50.15997501,59100,62592
8460,1,25,8.9,13.5,2.8,4.4,1,,F,U,48.92070114,208300,
8483,0,,7.25,7.25,1,1,4,68,M,H,48.16752551,39800,30808
8518,0,,3.75,9.25,1.2,3.4,2,,F,U,58.85724334,78500,
8531,1,50,3.9,8,1.4,2.6,1,37,M,H,49.78140746,49700,44004
8585,0,,8,8,1,1,3,47,M,U,47.80909033,45900,43588
8637,0,,3.75,8.5,1,1,2,43,M,U,53.04261769,28400,30347
8639,0,,9,9,1,1,2,73,M,H,54.2296612,84200,
8657,1,75,6.15,8.5,1,2.4,1,76,F,U,55.34185172,173400,
8669,1,50,4.15,8.75,1.6,3.2,2,45,F,H,51.75772415,175700,87665
8684,0,,5.75,5.75,0.8,0.8,2,57,F,U,47.72801953,95000,
8688,0,,6.5,9,1,1,1,67,F,H,57.6426835,53500,44748
8696,1,55,7.4,12.25,1.4,3.2,4,,F,H,50.5452095,59000,54217
8708,1,50,8.15,12.75,1.2,2.8,3,81,U,U,49.55453266,68400,
8730,0,,6.5,12,2.4,4.6,2,,F,U,48.58308455,110000,
8736,0,,3.75,8.25,0.6,2.2,1,,F,U,49.23043254,60300,
8742,1,15,2.15,5,0.8,2,1,77,U,U,48.51256667,59100,
8744,0,,5.25,10,1,1,2,85,M,H,55.36021325,225200,67986
8765,0,,3,7,1,2.2,1,27,M,H,51.03816471,176900,36543
8768,1,75,4.4,9.25,1.4,3.4,4,78,M,H,51.58637109,154700,52723
8780,0,,4,8.25,0.6,0.6,4,63,F,H,54.62059265,83200,60456
8782,0,,9,13.75,1.6,3.4,3,83,M,H,51.42100627,163100,128274
8792,1,55,5.15,10,1.4,3.2,1,80,F,H,49.62573525,72900,55375
8823,0,,6,6,1,1,3,53,M,H,47.95650339,40400,35513
8855,0,,8,12.5,1.8,3.4,2,,F,U,48.45086809,30100,35500
8863,1,200,4.4,8,1.4,2.4,2,42,M,H,58.73522445,130700,61523
8880,1,125,6.9,11.75,2.2,4.2,2,53,F,H,61.77625379,259600,79646
8912,1,100,2.65,5.25,1,1.8,1,57,F,H,57.21679324,74900,47713
8989,1,160,7.4,12.25,2.4,4.2,3,83,F,H,49.93223847,102400,57666
8992,0,,9.5,14,1.2,2.6,3,,F,U,49.19543855,49700,
9002,0,,3,3,0.8,0.8,3,70,M,H,49.57894298,86700,75533
9049,1,75,7.65,11.75,1.4,1.2,2,51,F,H,52.40808986,58600,31314
9053,1,100,4.9,9.75,1.8,3.6,4,80,F,U,52.53170957,308100,
9063,1,50,4.15,9,1.4,3.2,3,81,M,H,50.73703302,84400,46518
9091,0,,9,14.25,1.6,3.6,4,,F,U,49.15660779,50900,
9124,0,,4,9.25,1.2,3.2,4,80,M,H,52.97982723,240600,60058
9165,0,,6.5,6.5,1,1,2,65,F,H,57.60007765,31000,28765
9167,0,,5.75,10.25,1,2.6,3,73,F,H,50.86141501,103900,58137
9202,1,50,1.9,5.5,0.4,1.4,2,,M,U,50.79682894,84000,
9209,0,,7.25,12,1.2,3.2,1,46,M,H,56.00077771,67100,57340
9218,0,,3.25,8.25,1.2,3.4,2,81,M,H,49.45977176,70500,43072
9230,1,25,6.4,10.5,1,0.8,1,87,M,H,52.30405783,36400,42676
9236,0,,7.75,12.75,1,2.8,1,,M,U,48.60128944,68600,
9287,1,40,3.9,8.5,1.4,3.4,2,58,M,H,50.21258246,143200,45864
9348,1,50,4.15,8.75,1.4,3.4,3,83,M,H,49.73302125,45000,53269
9374,1,75,5.4,9.5,1.2,1,3,61,F,H,56.26149165,278700,76357
9390,1,25,9.65,9.25,1.6,1.4,2,57,F,U,46.54733876,26600,33698
9439,1,125,7.9,7.5,1.2,1,2,79,M,H,56.21486776,130500,52936
9461,0,,7.75,12.5,1.2,1.2,4,48,M,U,54.9857138,236200,
9521,0,,4.5,9.75,1.2,1.2,1,78,M,H,53.09162185,33400,41391
9537,1,175,7.15,11.5,1.6,3.2,2,54,F,H,57.71907844,75300,53357
9553,0,,3,7,0.8,0.8,3,72,M,U,53.22344223,47800,38509
9561,0,,5.75,8.5,0.8,0.8,4,69,M,H,52.88301833,198200,
9576,0,,4.5,7.75,0.8,2,2,27,F,H,50.3523261,161900,33215
9605,0,,6.75,11.5,1.6,3.6,2,,F,U,49.01509671,88700,46845
9611,0,,5.5,10.5,1,3,3,73,F,H,50.58666379,116100,43120
9641,0,,8.25,13.5,1.4,3.4,4,79,M,H,50.46884465,73800,61057
9714,0,,2,5,0.8,1.8,2,,M,H,52.24148483,232200,80929
9727,1,125,6.65,11.75,1.2,3.2,4,55,F,H,93.44509007,590800,80552
9736,0,,2.25,7.25,0.8,2.6,4,67,F,U,52.68453179,127400,77176
9742,1,70,7.9,7.5,1,0.8,2,50,M,H,47.89753496,66100,54729
9770,0,,8,12.75,1.2,3,3,74,F,H,50.02225708,86200,53922
9784,1,150,9.15,13.25,1.8,3.2,2,50,M,U,56.72189984,84000,50504
9866,0,,7,12.5,1.2,3.4,2,,M,U,49.88475661,169900,
9910,0,,6.5,6.5,0.8,0.8,4,,F,U,48.25117595,64700,
9923,1,70,9.15,8.75,1.4,1.2,3,52,F,U,47.77588707,123400,
9945,0,,6.5,6.5,1,1,4,47,M,U,48.59838688,50600,45586
9946,1,25,8.4,12,0.8,2.4,2,71,F,H,49.48844651,110700,65957
9947,1,50,4.9,9.25,1.4,1.2,1,77,M,H,53.2379163,79300,58973
9988,0,,6.5,6.5,1,1,3,47,M,H,65.10575733,435600,87664
9991,0,,7.5,7.5,1,1,2,68,M,H,57.87468258,237400,105037
10001,1,80,8.65,13,1.4,2.8,3,42,M,U,49.45832535,67500,
10010,0,,7.5,7.5,0.8,0.8,1,59,U,H,47.98596904,112500,60963
10018,0,,8.5,13,1,1,3,81,F,U,52.88785439,106600,
10028,1,100,6.9,6.5,1.2,1,3,,M,U,48.81297348,177100,
10031,1,50,8.15,12.75,1.4,3,2,67,F,H,49.34783258,45600,46615
10036,1,125,7.65,7.25,1,0.8,2,72,M,H,59.92678778,148900,65385
10064,1,90,3.4,3,1.2,1,4,,F,H,49.37860534,69400,48175
10067,0,,6.75,11.5,1.2,3,2,55,F,H,49.6423148,78100,52842
10092,1,50,11.65,16.25,1.6,3.2,2,66,M,H,49.72488918,155700,40104
10104,0,,8.75,14.25,1.2,3.4,3,,F,U,50.49145939,174500,26201
10129,0,,8.25,8.25,1,1,4,72,M,U,47.74596547,54700,
10145,1,25,7.65,11,1,2.6,2,43,F,H,50.67466543,236200,79008
10162,0,,6.25,6.25,0.8,0.8,3,69,F,U,48.43613068,70200,41639
10189,0,,7.5,7.5,1,1,3,79,F,U,52.30485989,466200,47807
10196,1,50,7.65,12.25,1.4,3,3,,F,U,53.39757813,443500,
10211,0,,8.25,8.25,1.4,1.4,4,53,F,H,48.83642001,71900,85664
10247,1,50,8.15,13.25,1.4,3.4,2,67,F,H,50.44909076,158000,59239
10266,0,,8.5,14,1,3.2,3,61,M,H,50.37690959,127900,41133
10287,1,75,7.65,12.25,1.4,3.2,2,83,F,H,50.0761941,125800,62830
10319,0,,7.5,7.5,1.2,1.2,3,78,F,H,66.58020742,594800,174183
10366,0,,6.5,11.5,1.2,3.2,2,57,M,U,49.99008507,92400,73308
10384,1,50,4.4,9.25,1.4,3.2,3,73,M,U,50.50286441,126600,
10398,0,,5.75,10.75,1.2,3.4,3,,F,U,50.38822893,208300,
10399,1,50,7.65,9.75,1.4,2.2,3,,F,U,48.36586584,27500,38060
10421,1,20,2.4,5.75,1,2.2,1,79,F,U,49.17125126,40200,33204
10467,1,100,8.15,13,1.8,1.6,4,74,M,H,55.16346511,108900,86934
10489,1,250,5.65,9,1,2.2,3,75,F,U,49.20060296,43700,
10490,1,75,7.15,8,1.2,1.4,2,,F,U,56.23665199,30300,35833
10491,1,25,3.4,7.5,1,2.8,1,62,F,H,49.58878518,100100,55842
10502,1,75,9.9,14.75,2,4,4,,M,U,49.24390231,117900,
10520,0,,5.75,11,1,3,1,71,F,U,49.09810503,64200,25468
10527,0,,7.5,12.75,1.4,3.6,3,,F,U,48.3999094,27900,
10554,1,100,3.65,7.75,1.2,1,4,,M,H,53.90722814,31400,36529
10564,0,,4,9,1.2,3,4,77,F,H,50.96185494,45200,52025
10565,0,,6.5,11.5,1.2,3.2,1,80,F,U,48.43138899,40000,33786
10606,1,25,4.15,8.25,1.4,3,2,63,M,H,50.40648748,96900,80946
10631,1,75,9.65,13.75,2.2,3.8,3,,U,U,47.9784694,55000,
10709,1,115,3.9,9,1.4,1.2,4,,U,U,54.61076922,53400,
10712,1,25,5.15,10,1.4,3.4,1,38,M,U,51.29149084,344900,
10719,1,95,7.65,12.25,1.6,3.4,3,83,F,U,51.97003467,237500,91065
10756,0,,8.5,13,1.4,1.4,3,76,F,U,54.06377837,189900,41531
10784,1,50,3.65,7,1.2,2.8,1,,M,U,48.83166863,79100,61522
10789,1,15,7.65,12.25,1.4,3.4,1,74,F,H,48.27649226,53400,50449
10800,0,,6.5,12,1.2,3.4,2,77,F,H,59.48244344,73300,36054
10812,0,,7.75,12.5,1.4,3.6,3,,M,U,48.38087634,84700,
10847,0,,7.5,11.25,1.6,3.2,3,73,F,U,70.56295216,595600,
10851,1,175,12.4,17.5,3.2,5.2,3,,M,U,47.50582672,80000,
10893,1,100,6.9,9.75,1.2,2.2,4,,U,U,50.82283027,201200,
10895,0,,5,9.25,0.8,0.8,4,72,M,H,54.06592077,75000,46780
10906,0,,7.25,12,1.2,3,4,7,F,U,50.83515722,93700,64186
10907,0,,4.5,9.75,1.2,3.4,3,54,F,U,49.84218713,109300,
10973,1,60,10.65,15.5,2.2,4.2,3,74,M,H,50.70851437,243100,65288
11003,0,,7.75,13.25,1.2,3.4,4,81,M,U,50.91243336,97400,69286
11011,1,100,7.9,13,1.6,3.6,4,71,M,H,50.17449201,55900,53090
11023,1,25,8.4,13.5,1.6,3.6,1,77,M,U,50.09950448,186900,58802
11048,0,,4.75,8.75,1.2,3,2,73,F,H,49.49400882,76900,82495
11053,0,,7,12,0.8,0.8,2,71,F,U,52.91292054,65300,
11064,1,50,8.4,12.75,1.4,3.4,3,81,F,U,49.67034646,107500,71014
11067,0,,3.5,8.75,1.2,3.2,2,49,F,U,62.04127498,409800,73461
11075,0,,7.75,13,1.4,3.4,4,82,F,H,52.11247177,225000,60810
11094,0,,9.75,15,1.8,3.8,1,,F,U,47.90983541,49200,32955
11102,0,,3.75,8.75,1.2,3.2,3,,U,U,51.22445397,219800,
11115,1,50,7.15,10.5,1.4,2.6,4,47,M,H,50.43712458,95400,52299
11143,1,220,8.9,13.5,1.6,3.6,3,68,M,H,65.9240433,42400,45561
11158,1,20,7.9,12,2,3.4,1,74,M,H,49.30332301,98700,75203
11195,1,50,6.15,10.5,1.4,3,3,79,M,H,50.02828511,58900,49190
11237,0,,7,12,1.2,3,4,49,F,H,51.20497637,111200,54225
11245,0,,6.5,10.5,1.2,2.6,1,82,M,H,48.61940242,49200,35441
11254,1,125,8.4,13.25,1.6,3.4,2,62,F,U,59.61216747,93100,59321
11267,1,30,4.15,8.5,1.2,3,1,87,F,U,48.27510571,42800,
11284,1,20,7.9,10,1.6,2.4,1,65,M,H,47.86916978,93400,33707
11317,1,45,4.4,9,1.4,3.2,1,69,F,H,49.14067422,53700,46604
11348,1,25,9.15,13.5,2.4,4,3,,M,U,48.59053525,91200,
11378,0,,3,5,0.8,1.8,1,,M,H,48.73854865,93300,59647
11395,0,,5.5,10.25,1.2,3,4,82,M,H,50.40128968,51600,44174
11396,0,,2.5,6.5,0.8,2.4,2,82,F,H,51.72190438,169100,101783
11399,1,40,4.9,8.5,0.8,2.2,1,86,F,H,49.19551656,80900,32221
11455,0,,3.25,6.25,0.8,0.8,3,65,M,U,52.62716793,93200,46594
11459,1,35,3.9,8.25,1.4,3.4,1,,M,U,49.3816802,196700,
11462,0,,5.5,10.75,1.2,3.4,2,79,M,H,52.29703408,284900,93247
11494,1,25,4.15,5.75,0.6,1.2,2,32,M,U,49.24983312,122900,
11500,0,,4.5,10,1.2,1.2,4,,F,H,55.58862829,87600,57372
11511,0,,6.75,12.25,1.2,3.4,3,81,M,H,50.60913966,112500,59035
11543,0,,5.75,10.75,1.2,3.4,4,59,F,H,49.81457373,58600,36879
11561,0,,5.75,11,1,1,1,66,F,H,61.33738859,97300,50931
11562,1,250,5.15,8.75,0.8,0.6,3,72,F,H,70.3157149,343500,51250
11611,1,50,11.65,16.25,2,3.6,2,,M,H,57.48749053,176900,68924
11616,0,,7.5,7.5,1.2,1.2,3,46,F,H,60.23157614,100800,58167
11618,0,,7.5,12.5,1.2,3,3,46,M,U,49.97710743,71000,35501
11620,0,,6.5,6.5,1.2,1.2,3,82,U,U,47.23736659,37400,
11641,1,80,4.9,9.5,1.4,3.2,1,,F,U,50.74980917,277500,
11654,1,25,3.4,7.5,0.8,2.4,1,,M,H,52.26338087,295300,64712
11689,0,,9,13.5,1.2,2.6,3,76,M,H,50.15955594,71300,48640
11704,1,50,5.65,10.25,1.4,3,2,71,M,H,49.54089102,12800,56942
11737,0,,9.25,14.75,2.2,4.4,2,,M,U,55.64817639,41700,33164
11738,1,50,4.65,7,1.4,2.2,2,84,M,H,52.8325347,381800,75799
11768,0,,6.5,11.5,1,3.2,2,79,M,H,48.8886806,48900,45807
11833,0,,5.25,10,1,1,4,39,F,U,55.52062917,184400,40656
11921,1,40,4.15,8.5,1.4,3.4,3,82,M,H,53.63605984,374200,110085
11943,1,50,7.15,12,1.4,3.4,4,76,F,U,53.53454308,344700,82828
11952,0,,4.5,9,1,1,1,70,M,H,52.54850225,47500,44152
11956,0,,3,8.25,1,3.2,2,76,F,H,50.30449628,122200,32645
11961,1,125,9.65,14.5,1.6,3.6,2,39,F,H,60.61942886,264500,84986
11971,1,80,4.9,8,1.4,2.4,4,47,U,U,50.43102022,117900,
11978,1,75,7.9,12.5,1.8,3.6,4,53,M,H,50.70287827,121300,63587
11991,1,125,7.15,12,1.4,3.2,1,,M,U,55.4447141,,
12003,1,100,8.4,13.25,1.8,3.6,4,68,F,U,53.45783302,362600,66971
12011,1,55,6.65,10.25,1.2,2.2,2,69,M,H,52.3182516,351400,
12022,0,,7.5,12.5,1.2,3.4,4,86,F,U,49.51794526,44200,46272
12049,1,25,12.4,17,2.6,4.4,1,68,M,U,46.67107582,32600,29346
12090,0,,7,10.75,1.4,3,3,60,M,H,63.28870908,311400,70724
12122,1,60,6.4,10.75,1,2.6,2,38,F,H,61.45287028,205100,55005
12171,1,25,7.9,11.25,2,3.4,1,84,F,H,47.58384251,65900,36538
12220,1,25,6.9,11.5,1.4,3.2,1,44,M,U,48.04452275,47000,
12226,1,40,7.65,11.5,1.8,3,1,84,F,U,48.75252603,64900,39604
12231,0,,7.75,13.25,1.4,3.6,2,67,M,H,59.26768764,138300,51327
12234,1,50,6.65,10.5,1.4,3,2,75,F,H,50.78203942,224700,60886
12244,0,,8.25,13.5,1.2,3.4,3,76,F,H,52.02645919,281300,72750
12257,0,,3.5,7.5,1.2,2.8,1,81,M,U,48.73326944,35700,49054
12312,1,475,7.9,11,1.4,2.6,4,,F,H,91.398,139800,43964
12313,0,,6.25,9,1.2,2.2,4,,F,H,95.68163192,55500,56501
12328,0,,6,11.25,1.2,3.2,3,38,F,U,70.96437644,57300,
12330,1,500,7.15,12.25,1.4,1.2,3,,M,U,72.9914484,132600,
12350,0,,7,12.5,1.2,3.4,3,47,M,H,75.91685974,107400,78206
12361,1,500,7.65,11,1.4,2.6,3,55,F,H,83.57323506,577800,71979
12370,1,100,6.65,6.25,1.4,1.2,4,,F,H,92.967,206700,65740
12415,0,,7.75,12.75,1.2,3.4,3,63,M,H,61.54408982,64100,40208
12420,0,,3.5,8.75,1.2,3.4,2,83,F,U,49.66222862,64000,44888
12454,1,75,7.15,11.75,1.4,3,2,,M,H,52.96941736,301700,106020
12474,1,50,6.4,9.5,1,2.2,2,74,F,H,49.29235413,73900,48418
12490,1,62.5,6.15,10.5,1.4,3,2,40,F,H,50.02358364,87700,62000
12511,0,,6,10.75,1.2,3.4,1,27,F,H,48.20791691,70700,38685
