ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Gender,Age,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome,Age_empflag,AvgHomeValue_empflag,AvgIncome_empflag
12874,1,50,9,14,2,4,2,M,52,H,50,45000,53269,FALSE,FALSE,FALSE
12880,1,50,8,13,2,4,2,F,52,H,50,51500,71200,FALSE,FALSE,FALSE
13234,0,,7,12,1,1,3,M,52,U,50,91200,53513.45736,FALSE,FALSE,TRUE
13477,0,,8,13,1,4,3,F,52,H,56,278700,76357,FALSE,FALSE,FALSE
13782,1,50,7,11,1,3,2,F,52,H,54,92400,103129,FALSE,FALSE,FALSE
13947,0,,4,9,1,4,2,F,52,U,53,42500,54914,FALSE,FALSE,FALSE
14598,1,250,7,11,1,1,2,F,52,H,51,152200,48028,FALSE,FALSE,FALSE
14770,0,,7,11,1,3,2,U,52,U,61,58700,42209,FALSE,FALSE,FALSE
14898,1,75,3,7,1,3,3,M,52,H,53,361700,51250,FALSE,FALSE,FALSE
15332,1,50,4,8,1,3,1,F,52,U,53,362600,66971,FALSE,FALSE,FALSE
16643,1,62.5,3,7,1,3,4,F,52,U,65,41000,37290,FALSE,FALSE,FALSE
19829,0,,1,3,0,0,3,F,52,U,47,26600,33698,FALSE,FALSE,FALSE
20130,0,,4,8,1,3,1,M,52,H,77,225200,100789,FALSE,FALSE,FALSE
23742,0,,3,7,1,3,3,F,52,U,57,85400,38328,FALSE,FALSE,FALSE
23778,1,500,3,6,1,2,4,F,52,U,49,74600,53513.45736,FALSE,FALSE,TRUE
24121,0,,3,8,1,3,2,F,52,U,50,50400,40389,FALSE,FALSE,FALSE
24610,1,20,3,7,1,2,1,M,52,H,52,351400,53513.45736,FALSE,FALSE,TRUE
25428,0,,2,4,1,1,4,F,52,U,50,44200,46272,FALSE,FALSE,FALSE
25576,1,105,2,5,1,0,2,M,52,H,52,32300,29982,FALSE,FALSE,FALSE
26613,0,,3,4,1,1,2,F,52,H,48,54300,36928,FALSE,FALSE,FALSE
26979,0,,2,6,1,2,3,F,52,U,49,70500,53513.45736,FALSE,FALSE,TRUE
27137,1,50,4,9,1,3,3,M,52,H,62,149300,88668,FALSE,FALSE,FALSE
27366,1,80,4,8,1,3,1,M,52,U,47,32600,29346,FALSE,FALSE,FALSE
28621,1,125,4,9,1,3,4,F,52,H,50,108400,68103,FALSE,FALSE,FALSE
30255,0,,3,9,1,3,3,M,52,H,63,225400,66717,FALSE,FALSE,FALSE
30629,1,85,3,5,1,2,3,M,52,H,51,169000,83169,FALSE,FALSE,FALSE
32210,0,,3,8,1,1,3,F,52,H,56,266400,71258,FALSE,FALSE,FALSE
32538,1,30,3,8,1,3,1,M,52,H,53,63600,44702,FALSE,FALSE,FALSE
33356,1,100,4,9,1,1,4,F,52,U,49,71700,53513.45736,FALSE,FALSE,TRUE
34448,1,50,4,7,1,3,2,M,52,H,56,130500,52936,FALSE,FALSE,FALSE
34797,0,,3,8,1,3,3,M,52,U,71,93800,43729,FALSE,FALSE,FALSE
34853,0,,4,8,1,3,3,M,52,U,55,236200,53513.45736,FALSE,FALSE,TRUE
35078,0,,3,7,1,3,2,M,52,H,53,33400,41391,FALSE,FALSE,FALSE
35267,1,85,3,8,1,3,3,M,52,H,63,311400,70724,FALSE,FALSE,FALSE
35276,1,50,3,6,1,1,1,F,52,H,61,205100,55005,FALSE,FALSE,FALSE
36348,0,,3,8,1,3,1,F,52,H,58,75300,53357,FALSE,FALSE,FALSE
36395,1,75,4,9,1,3,3,M,52,U,53,47800,38509,FALSE,FALSE,FALSE
36474,1,30,3,8,1,3,1,F,52,U,49,55200,60140,FALSE,FALSE,FALSE
36479,1,50,4,9,1,3,2,F,52,U,50,67500,30389,FALSE,FALSE,FALSE
36507,0,,4,9,1,3,4,M,52,H,49,66600,45303,FALSE,FALSE,FALSE
36810,0,,3,8,1,3,2,F,52,H,48,65900,36538,FALSE,FALSE,FALSE
36907,0,,2,5,1,2,2,F,52,U,51,288000,53513.45736,FALSE,FALSE,TRUE
37531,1,60,4,9,1,3,3,M,52,H,50,180300,79882,FALSE,FALSE,FALSE
37944,0,,3,8,1,3,1,F,52,H,57,100000,48639,FALSE,FALSE,FALSE
38064,0,,4,9,1,3,2,M,52,U,48,47000,53513.45736,FALSE,FALSE,TRUE
38111,1,35,4,8,1,3,1,M,52,H,73,450000,95776,FALSE,FALSE,FALSE
38820,1,100,4,8,1,3,2,F,52,U,50,51000,56440,FALSE,FALSE,FALSE
39761,0,,3,6,1,2,3,M,52,H,53,198200,53513.45736,FALSE,FALSE,TRUE
40055,1,125,4,9,1,1,2,F,52,H,50,161900,33215,FALSE,FALSE,FALSE
40383,0,,3,8,1,1,1,F,52,H,48,34800,53513.45736,FALSE,FALSE,TRUE
40516,1,105,3,8,1,1,4,M,52,H,52,253400,81819,FALSE,FALSE,FALSE
41288,1,45,2,6,1,3,1,M,52,U,50,47600,34373,FALSE,FALSE,FALSE
42176,1,50,2,5,1,2,1,F,52,H,62,24200,31989,FALSE,FALSE,FALSE
42419,1,115,4,9,1,1,2,F,52,U,52,37400,53513.45736,FALSE,FALSE,TRUE
43232,0,,3,8,1,3,3,F,52,H,49,64800,45887,FALSE,FALSE,FALSE
43559,1,10,3,8,1,3,1,F,52,H,60,572500,95837,FALSE,FALSE,FALSE
43647,0,,6,11,2,4,3,M,52,U,49,56900,36897,FALSE,FALSE,FALSE
43762,0,,4,9,1,3,3,M,52,H,50,90700,81196,FALSE,FALSE,FALSE
44243,1,100,4,8,1,1,4,F,52,U,49,88700,46845,FALSE,FALSE,FALSE
44370,1,25,3,8,1,3,1,F,52,U,51,146500,50882,FALSE,FALSE,FALSE
45116,1,25,2,7,1,3,1,F,52,H,48,74800,51091,FALSE,FALSE,FALSE
45134,1,60,2,6,1,3,4,F,52,H,91,291000,61461,FALSE,FALSE,FALSE
45810,0,,4,8,1,3,3,F,52,U,54,101400,37766,FALSE,FALSE,FALSE
45873,1,40,2,6,1,2,1,F,52,H,51,116100,43120,FALSE,FALSE,FALSE
46194,0,,3,8,1,1,3,M,52,U,48,28400,42125,FALSE,FALSE,FALSE
47169,0,,4,9,1,3,3,F,52,H,54,50200,37244,FALSE,FALSE,FALSE
48490,0,,3,7,1,3,2,F,52,U,48,62300,61831,FALSE,FALSE,FALSE
51485,0,,3,8,1,3,1,F,52,U,49,64900,39604,FALSE,FALSE,FALSE
51903,0,,3,8,1,3,1,U,52,U,91,87200,67852,FALSE,FALSE,FALSE
52012,0,,2,5,0,0,2,M,52,H,50,73800,61057,FALSE,FALSE,FALSE
52116,1,50,6,11,2,4,2,M,52,H,59,138300,51327,FALSE,FALSE,FALSE
52452,0,,4,9,1,3,3,M,52,H,52,232200,80929,FALSE,FALSE,FALSE
52740,1,40,3,8,1,3,2,F,52,H,93,590800,80552,FALSE,FALSE,FALSE
52804,0,,3,9,1,3,3,F,52,H,49,51300,44472,FALSE,FALSE,FALSE
53268,0,,1,4,1,2,2,F,52,U,48,40400,48750,FALSE,FALSE,FALSE
53269,0,,4,9,1,3,1,F,52,H,51,224700,60886,FALSE,FALSE,FALSE
53859,0,,3,6,1,1,4,F,52,H,52,281300,72750,FALSE,FALSE,FALSE
54134,1,50,3,6,1,2,1,F,52,U,53,127400,77176,FALSE,FALSE,FALSE
54762,1,80,3,7,1,2,2,M,52,U,48,40400,34398,FALSE,FALSE,FALSE
55489,0,,4,9,1,3,2,M,52,H,48,66100,54729,FALSE,FALSE,FALSE
55503,1,50,3,6,1,2,2,F,52,U,48,60400,53513.45736,FALSE,FALSE,TRUE
56339,1,25,2,5,1,2,1,F,52,H,53,193600,36370,FALSE,FALSE,FALSE
58105,0,,3,8,1,3,4,M,52,U,50,124700,57337,FALSE,FALSE,FALSE
58463,1,50,4,9,1,3,2,F,52,H,50,86200,53922,FALSE,FALSE,FALSE
58597,1,250,4,8,1,3,3,M,52,U,49,35700,49054,FALSE,FALSE,FALSE
58808,1,50,3,4,1,1,3,M,52,U,52,246900,64579,FALSE,FALSE,FALSE
58835,0,,3,7,1,3,2,F,52,H,91,139800,43964,FALSE,FALSE,FALSE
59937,0,,3,8,1,2,2,F,52,H,51,231500,106762,FALSE,FALSE,FALSE
59984,1,85,3,7,1,1,3,M,52,U,57,84000,50504,FALSE,FALSE,FALSE
60372,0,,4,8,1,2,2,F,52,H,96,55500,56501,FALSE,FALSE,FALSE
61040,0,,4,9,1,1,4,M,52,H,50,58400,41677,FALSE,FALSE,FALSE
61380,0,,3,8,1,2,1,M,52,U,50,169900,53513.45736,FALSE,FALSE,TRUE
62119,0,,3,8,1,3,2,F,52,U,51,50700,44242,FALSE,FALSE,FALSE
62279,0,,4,8,1,3,2,M,52,H,51,150400,57000,FALSE,FALSE,FALSE
62608,0,,3,6,1,2,2,F,52,U,48,64700,53513.45736,FALSE,FALSE,TRUE
63288,0,,2,7,1,1,1,F,52,U,71,57300,53513.45736,FALSE,FALSE,TRUE
64166,1,115,4,8,1,3,1,M,52,U,73,132600,53513.45736,FALSE,FALSE,TRUE
65283,0,,2,4,1,2,3,F,52,U,48,123400,53513.45736,FALSE,FALSE,TRUE
66303,1,10,2,5,1,2,1,M,52,U,49,41000,53513.45736,FALSE,FALSE,TRUE
66322,1,50,3,6,1,2,2,F,52,U,76,70800,53513.45736,FALSE,FALSE,TRUE
66911,0,,3,8,1,3,4,M,52,H,76,107400,78206,FALSE,FALSE,FALSE
67342,1,150,4,9,1,3,3,F,52,U,46,68500,53513.45736,FALSE,FALSE,TRUE
68466,0,,3,8,1,1,2,M,52,H,50,71900,46423,FALSE,FALSE,FALSE
68534,1,45,3,7,1,2,2,F,52,H,84,577800,71979,FALSE,FALSE,FALSE
68630,0,,3,8,1,3,4,F,52,H,51,87500,51904,FALSE,FALSE,FALSE
68738,0,,2,2,1,1,4,M,52,U,49,50600,45586,FALSE,FALSE,FALSE
69536,1,40,4,9,1,3,1,F,52,U,50,89400,40898,FALSE,FALSE,FALSE
69653,0,,3,8,1,3,1,F,52,H,93,206700,65740,FALSE,FALSE,FALSE
69983,1,55,3,8,1,3,2,F,52,H,54,58000,47076,FALSE,FALSE,FALSE
70144,1,75,4,9,1,1,4,M,52,H,62,64100,40208,FALSE,FALSE,FALSE
70469,0,,3,8,1,3,1,F,52,H,84,291500,38563,FALSE,FALSE,FALSE
70504,0,,2,7,1,3,1,F,52,U,50,64000,44888,FALSE,FALSE,FALSE
70939,0,,3,7,1,3,4,F,52,H,49,110700,65957,FALSE,FALSE,FALSE
71078,1,50,4,9,1,3,3,M,52,H,53,301700,106020,FALSE,FALSE,FALSE
71165,0,,4,9,1,3,1,M,52,H,53,79300,58973,FALSE,FALSE,FALSE
71255,1,65,4,8,1,3,3,U,52,U,50,60800,53513.45736,FALSE,FALSE,TRUE
71366,0,,3,5,1,1,4,M,52,U,56,90500,61802,FALSE,FALSE,FALSE
71967,0,,3,6,1,1,4,F,52,U,49,95100,53513.45736,FALSE,FALSE,TRUE
72190,1,65,3,6,1,2,1,F,52,U,89,94700,32981,FALSE,FALSE,FALSE
72416,1,25,3,8,1,3,1,M,52,H,65,435600,87664,FALSE,FALSE,FALSE
72438,1,50,3,7,1,3,2,F,52,H,49,73900,48418,FALSE,FALSE,FALSE
73037,1,50,4,8,1,3,2,F,52,H,51,150000,51240,FALSE,FALSE,FALSE
73685,1,50,4,8,1,3,2,F,52,H,50,87700,62000,FALSE,FALSE,FALSE
73873,1,160,4,9,1,3,4,M,52,H,58,237400,105037,FALSE,FALSE,FALSE
73915,1,25,3,8,1,3,1,M,52,U,52,374000,53513.45736,FALSE,FALSE,TRUE
74408,1,175,4,8,1,1,2,M,52,U,49,67500,53513.45736,FALSE,FALSE,TRUE
74748,0,,3,8,1,3,4,M,52,H,53,245800,59190,FALSE,FALSE,FALSE
74914,1,30,3,8,1,3,1,M,52,U,51,107500,71014,FALSE,FALSE,FALSE
75017,0,,3,7,1,2,4,F,52,H,48,70700,38685,FALSE,FALSE,FALSE
75153,1,65,2,5,1,3,3,U,52,H,48,112500,60963,FALSE,FALSE,FALSE
75341,1,75,4,9,1,1,1,F,52,U,51,100700,60487,FALSE,FALSE,FALSE
75461,1,75,3,8,1,3,3,M,52,H,49,55300,42295,FALSE,FALSE,FALSE
75824,0,,3,7,1,3,1,F,52,H,91,56900,58514,FALSE,FALSE,FALSE
75840,1,100,4,8,1,1,4,F,52,H,58,246400,53513.45736,FALSE,FALSE,TRUE
76138,0,,4,8,1,3,2,M,52,H,61,199400,52604,FALSE,FALSE,FALSE
76150,0,,3,8,1,3,1,M,52,H,77,92300,46312,FALSE,FALSE,FALSE
76276,0,,3,9,1,3,2,M,52,H,53,349000,90677,FALSE,FALSE,FALSE
76780,1,375,2,5,1,2,3,F,52,U,53,106600,53513.45736,FALSE,FALSE,TRUE
76851,1,100,4,8,1,3,1,M,52,U,49,60700,50346,FALSE,FALSE,FALSE
77472,0,,3,8,1,1,1,M,52,H,49,122400,70270,FALSE,FALSE,FALSE
77604,0,,3,9,1,3,2,F,52,U,47,69100,53513.45736,FALSE,FALSE,TRUE
78802,1,75,3,4,1,1,4,U,52,U,78,112179.2028,53513.45736,FALSE,TRUE,TRUE
79622,1,25,6,11,2,4,3,M,52,U,49,177100,53513.45736,FALSE,FALSE,TRUE
79747,1,75,3,6,1,2,4,M,52,H,51,72600,39689,FALSE,FALSE,FALSE
79850,1,50,3,7,1,2,1,F,52,H,52,32800,45055,FALSE,FALSE,FALSE
79885,0,,3,8,1,1,3,F,52,U,78,137500,53513.45736,FALSE,FALSE,TRUE
80143,0,,3,8,1,3,1,M,52,H,50,173300,34402,FALSE,FALSE,FALSE
80387,1,25,3,8,1,3,1,M,52,U,49,39900,36977,FALSE,FALSE,FALSE
80893,1,125,3,8,1,3,2,F,52,U,49,29400,37837,FALSE,FALSE,FALSE
81252,0,,3,7,1,2,1,F,52,H,49,45600,46615,FALSE,FALSE,FALSE
81468,0,,3,9,1,1,4,F,52,U,58,91900,44272,FALSE,FALSE,FALSE
81520,1,50,3,7,1,3,2,F,52,U,75,288500,53513.45736,FALSE,FALSE,TRUE
81527,1,15,3,7,1,2,2,M,52,H,49,33300,34599,FALSE,FALSE,FALSE
81694,0,,3,7,1,1,4,M,52,H,49,64300,51054,FALSE,FALSE,FALSE
82219,0,,4,9,1,3,2,M,52,U,53,100300,36193,FALSE,FALSE,FALSE
82333,0,,3,8,1,1,3,M,52,H,60,148900,65385,FALSE,FALSE,FALSE
82576,0,,3,8,1,3,3,F,52,U,49,97100,53513.45736,FALSE,FALSE,TRUE
82737,1,100,2,6,1,2,2,F,52,H,49,69400,48175,FALSE,FALSE,FALSE
83718,1,15,3,5,1,2,1,F,52,H,50,78100,52842,FALSE,FALSE,FALSE
83765,0,,4,9,1,3,1,F,52,U,48,53300,53513.45736,FALSE,FALSE,TRUE
84210,0,,3,9,1,1,3,M,52,H,50,155700,40104,FALSE,FALSE,FALSE
84745,1,35,4,8,1,3,1,F,52,U,50,174500,26201,FALSE,FALSE,FALSE
84994,0,,3,8,1,3,2,F,52,U,48,67900,55681,FALSE,FALSE,FALSE
85028,0,,3,5,1,2,4,M,52,H,62,159800,70682,FALSE,FALSE,FALSE
85059,1,25,4,7,1,3,1,M,52,H,57,68500,46006,FALSE,FALSE,FALSE
85517,1,15,3,8,1,3,1,F,52,H,52,225800,42822,FALSE,FALSE,FALSE
85552,0,,3,8,1,3,1,F,52,U,62,68900,40197,FALSE,FALSE,FALSE
87239,1,35,4,8,1,3,2,M,52,U,48,54700,53513.45736,FALSE,FALSE,TRUE
87338,0,,3,8,1,1,3,F,52,U,51,194100,53513.45736,FALSE,FALSE,TRUE
87395,1,100,4,8,1,3,4,F,52,H,50,89600,48333,FALSE,FALSE,FALSE
88189,1,125,3,4,1,1,4,M,52,H,81,86300,46518,FALSE,FALSE,FALSE
89397,0,,2,3,0,0,2,F,52,H,51,236200,79008,FALSE,FALSE,FALSE
89653,1,15,3,8,1,3,1,M,52,U,57,80900,71191,FALSE,FALSE,FALSE
89971,0,,2,4,1,2,4,M,52,H,51,112179.2028,105120,FALSE,TRUE,FALSE
90031,1,15,3,7,1,3,1,F,52,U,48,70200,41639,FALSE,FALSE,FALSE
90077,0,,3,8,1,3,3,F,52,U,52,466200,47807,FALSE,FALSE,FALSE
90694,1,150,3,9,1,3,2,M,52,U,49,42100,36714,FALSE,FALSE,FALSE
90970,0,,3,5,1,2,2,F,52,U,48,67100,41161,FALSE,FALSE,FALSE
91584,0,,3,8,1,1,3,F,52,H,49,78300,40290,FALSE,FALSE,FALSE
91765,0,,3,9,1,1,2,F,52,H,54,86700,31228,FALSE,FALSE,FALSE
92052,1,50,3,8,1,3,1,M,52,U,61,173800,95596,FALSE,FALSE,FALSE
92079,1,75,4,9,1,3,4,M,52,H,60,87000,69181,FALSE,FALSE,FALSE
92403,0,,2,4,1,1,1,F,52,H,49,35300,33438,FALSE,FALSE,FALSE
92508,0,,3,9,1,3,2,F,52,U,49,131800,62350,FALSE,FALSE,FALSE
92852,0,,2,5,1,2,1,F,52,H,54,107900,70936,FALSE,FALSE,FALSE
93184,1,50,3,8,1,2,1,M,52,H,50,60400,31131,FALSE,FALSE,FALSE
93361,0,,3,5,1,1,2,M,52,H,53,173300,85733,FALSE,FALSE,FALSE
93894,1,55,4,9,1,3,1,M,52,H,59,194600,38841,FALSE,FALSE,FALSE
94486,1,30,3,7,1,2,2,F,52,U,55,46600,41329,FALSE,FALSE,FALSE
94851,1,50,4,8,1,3,2,F,52,U,53,443500,53513.45736,FALSE,FALSE,TRUE
95132,1,125,4,7,1,1,4,F,52,H,49,71900,85664,FALSE,FALSE,FALSE
95494,0,,3,7,1,3,3,F,52,U,56,186800,53513.45736,FALSE,FALSE,TRUE
95526,0,,3,6,1,2,2,F,52,H,50,158000,59239,FALSE,FALSE,FALSE
95590,0,,4,6,1,2,1,M,52,H,50,127900,41133,FALSE,FALSE,FALSE
95665,0,,3,8,1,2,1,F,52,H,48,59800,40235,FALSE,FALSE,FALSE
95681,0,,3,7,1,3,3,F,52,U,48,70900,62685,FALSE,FALSE,FALSE
96000,1,50,3,7,1,1,1,M,52,H,50,50000,34004,FALSE,FALSE,FALSE
96175,1,25,2,7,1,3,1,M,52,H,62,330800,44543,FALSE,FALSE,FALSE
96827,0,,4,9,1,4,1,F,52,H,50,90500,47021,FALSE,FALSE,FALSE
97921,0,,3,9,1,3,3,M,52,H,63,61000,51002,FALSE,FALSE,FALSE
98876,0,,3,7,1,1,1,F,52,H,50,57300,29349,FALSE,FALSE,FALSE
98991,0,,2,6,1,2,2,M,52,U,49,45400,40049,FALSE,FALSE,FALSE
99136,1,60,4,8,1,1,3,M,52,H,49,66600,48125,FALSE,FALSE,FALSE
99325,1,50,3,6,1,2,3,F,52,H,51,88400,62389,FALSE,FALSE,FALSE
100218,1,40,3,6,1,2,1,F,52,H,50,85200,64766,FALSE,FALSE,FALSE
100691,1,25,4,8,1,3,1,M,52,H,49,73300,47389,FALSE,FALSE,FALSE
101263,1,50,4,7,1,2,1,F,52,H,50,125800,62830,FALSE,FALSE,FALSE
101290,1,15,2,5,1,2,1,F,52,H,50,33100,32481,FALSE,FALSE,FALSE
102186,1,75,2,5,1,2,4,F,52,H,67,594800,174183,FALSE,FALSE,FALSE
102292,0,,4,8,1,3,2,M,52,U,50,71200,38464,FALSE,FALSE,FALSE
103310,0,,3,8,1,3,3,M,52,U,50,68300,58750,FALSE,FALSE,FALSE
103593,1,50,3,8,1,3,2,F,52,U,50,158000,53513.45736,FALSE,FALSE,TRUE
104170,1,25,3,8,1,3,1,M,52,U,50,92400,73308,FALSE,FALSE,FALSE
104534,0,,3,8,1,3,2,F,52,H,54,294700,110423,FALSE,FALSE,FALSE
104732,1,50,4,8,1,3,1,M,52,H,50,55200,48058,FALSE,FALSE,FALSE
104747,1,50,3,7,1,1,2,F,52,H,49,67800,39604,FALSE,FALSE,FALSE
104848,1,35,3,7,1,3,1,F,52,U,49,64100,51738,FALSE,FALSE,FALSE
104891,1,115,4,8,1,3,4,F,52,U,51,128400,53513.45736,FALSE,FALSE,TRUE
105415,0,,3,8,1,1,3,F,52,U,49,54400,35188,FALSE,FALSE,FALSE
105735,0,,3,8,1,3,3,M,52,H,68,172200,87767,FALSE,FALSE,FALSE
105923,1,35,4,7,1,3,1,F,52,U,59,137200,53513.45736,FALSE,FALSE,TRUE
106508,1,100,3,8,1,3,3,F,52,H,52,272300,73909,FALSE,FALSE,FALSE
106685,0,,3,6,1,2,1,M,52,H,60,212300,61202,FALSE,FALSE,FALSE
106785,0,,3,8,1,3,2,M,52,H,50,58400,51369,FALSE,FALSE,FALSE
107039,1,50,3,8,1,3,2,M,52,H,50,57700,56683,FALSE,FALSE,FALSE
108050,1,80,3,6,1,1,1,M,52,H,50,67700,50359,FALSE,FALSE,FALSE
108371,1,100,4,8,1,3,2,U,52,U,57,98800,53513.45736,FALSE,FALSE,TRUE
108487,0,,3,9,1,3,3,F,52,U,50,66200,56412,FALSE,FALSE,FALSE
108836,0,,2,6,1,2,2,F,52,U,49,50300,51510,FALSE,FALSE,FALSE
109281,0,,3,8,1,1,3,M,52,U,51,126600,53513.45736,FALSE,FALSE,TRUE
109462,0,,2,2,0,0,4,F,52,U,51,73800,68684,FALSE,FALSE,FALSE
109771,0,,3,7,1,1,1,F,52,U,50,208300,53513.45736,FALSE,FALSE,TRUE
110681,0,,2,7,1,1,1,F,52,H,49,76900,50760,FALSE,FALSE,FALSE
110765,0,,3,8,1,3,3,F,52,U,48,27500,38060,FALSE,FALSE,FALSE
110979,0,,3,9,1,1,4,F,52,H,57,107200,48544,FALSE,FALSE,FALSE
112148,1,125,4,9,1,1,4,M,52,H,55,533200,66039,FALSE,FALSE,FALSE
112347,0,,3,5,1,2,2,F,52,U,57,107200,53513.45736,FALSE,FALSE,TRUE
113129,1,100,4,6,1,2,2,F,52,U,48,47100,53513.45736,FALSE,FALSE,TRUE
113264,0,,3,4,1,1,2,M,52,U,47,55700,53513.45736,FALSE,FALSE,TRUE
113849,0,,3,6,1,2,2,F,52,U,49,40200,33204,FALSE,FALSE,FALSE
114109,0,,4,9,1,3,2,F,52,U,49,61400,46636,FALSE,FALSE,FALSE
114451,0,,2,2,1,1,3,M,52,H,50,59500,37481,FALSE,FALSE,FALSE
116950,1,150,3,7,1,3,4,M,52,H,55,108900,86934,FALSE,FALSE,FALSE
116951,1,30,3,8,1,3,1,M,52,H,54,418700,86116,FALSE,FALSE,FALSE
117177,1,45,4,8,1,3,1,F,52,U,49,75000,53513.45736,FALSE,FALSE,TRUE
117180,0,,5,10,2,4,3,F,52,U,49,51800,34699,FALSE,FALSE,FALSE
117255,1,50,3,7,1,3,2,F,52,U,48,40300,43797,FALSE,FALSE,FALSE
117745,0,,3,8,1,3,2,M,52,H,50,144200,59035,FALSE,FALSE,FALSE
118030,0,,3,3,1,1,2,M,52,U,51,36400,30490,FALSE,FALSE,FALSE
118129,0,,3,3,1,1,4,F,52,U,49,43700,53513.45736,FALSE,FALSE,TRUE
118346,0,,3,6,1,1,2,M,52,U,61,56800,53513.45736,FALSE,FALSE,TRUE
118392,1,60,3,5,1,3,1,F,52,U,49,135100,53513.45736,FALSE,FALSE,TRUE
119192,0,,3,8,1,3,1,M,52,H,50,44600,31324,FALSE,FALSE,FALSE
119868,1,50,4,8,1,3,3,F,52,U,49,72700,53513.45736,FALSE,FALSE,TRUE
119973,0,,3,9,1,3,3,F,52,U,56,30300,35833,FALSE,FALSE,FALSE
120509,1,50,2,5,1,2,2,F,52,H,49,89000,54341,FALSE,FALSE,FALSE
120634,0,,4,9,1,3,2,F,52,H,50,100100,55842,FALSE,FALSE,FALSE
120677,0,,2,4,1,1,4,F,52,U,49,95600,53513.45736,FALSE,FALSE,TRUE
120718,0,,3,8,1,3,4,M,52,U,49,117900,53513.45736,FALSE,FALSE,TRUE
120989,0,,3,8,1,3,2,F,52,U,49,64200,25468,FALSE,FALSE,FALSE
121552,1,50,2,4,1,1,4,F,52,U,48,27900,53513.45736,FALSE,FALSE,TRUE
123972,1,25,3,7,1,3,1,M,52,U,50,104700,65650,FALSE,FALSE,FALSE
124298,1,20,2,5,1,1,1,M,52,H,48,77800,38184,FALSE,FALSE,FALSE
124935,1,125,4,8,1,3,2,F,52,U,50,91000,53513.45736,FALSE,FALSE,TRUE
125164,1,250,3,8,1,3,2,M,52,H,54,31400,36529,FALSE,FALSE,FALSE
125325,1,100,4,9,1,3,4,M,52,U,50,46000,43234,FALSE,FALSE,FALSE
125522,1,35,3,8,1,3,1,M,52,U,61,111800,53513.45736,FALSE,FALSE,TRUE
125593,1,125,4,9,1,3,2,F,52,H,51,45200,52025,FALSE,FALSE,FALSE
126005,0,,3,9,1,3,4,M,52,H,63,52100,33284,FALSE,FALSE,FALSE
126035,1,105,4,8,1,3,3,F,52,H,59,217200,60858,FALSE,FALSE,FALSE
126515,0,,3,7,1,3,2,M,52,U,49,88000,53513.45736,FALSE,FALSE,TRUE
126558,0,,3,9,1,3,1,M,52,U,49,80800,53513.45736,FALSE,FALSE,TRUE
126617,0,,3,7,1,1,4,M,52,H,50,85600,42391,FALSE,FALSE,FALSE
127145,0,,3,6,1,1,1,F,52,H,60,529700,122638,FALSE,FALSE,FALSE
127171,1,75,4,8,1,3,2,F,52,U,48,40000,33786,FALSE,FALSE,FALSE
127561,0,,3,8,1,1,3,M,52,H,50,96900,80946,FALSE,FALSE,FALSE
128161,1,75,4,7,1,3,2,F,52,H,50,207500,69873,FALSE,FALSE,FALSE
128230,0,,3,6,1,2,4,U,52,U,48,55000,53513.45736,FALSE,FALSE,TRUE
129031,1,50,3,8,1,3,1,F,52,U,48,33100,36433,FALSE,FALSE,FALSE
130024,0,,3,9,1,3,3,M,52,U,50,105300,53513.45736,FALSE,FALSE,TRUE
130042,0,,3,9,1,3,2,M,52,H,51,63000,51918,FALSE,FALSE,FALSE
130185,1,15,3,8,1,3,1,U,52,U,55,53400,53513.45736,FALSE,FALSE,TRUE
130609,1,80,2,5,1,2,3,F,52,H,55,400000,90255,FALSE,FALSE,FALSE
130936,1,75,4,9,1,3,4,F,52,H,61,323000,76542,FALSE,FALSE,FALSE
130976,1,35,4,9,1,3,2,F,52,U,49,35000,29867,FALSE,FALSE,FALSE
131551,1,50,4,8,1,3,2,F,52,H,63,78200,61835,FALSE,FALSE,FALSE
131913,1,95,3,8,1,3,4,M,52,U,51,344900,53513.45736,FALSE,FALSE,TRUE
132154,1,75,3,6,1,2,2,M,52,U,54,451100,53513.45736,FALSE,FALSE,TRUE
132272,0,,3,4,1,1,4,M,52,U,49,35400,53513.45736,FALSE,FALSE,TRUE
133042,1,200,4,5,1,2,3,M,52,U,57,235600,53513.45736,FALSE,FALSE,TRUE
133648,1,65,4,9,1,3,2,M,52,H,53,37500,34364,FALSE,FALSE,FALSE
133948,1,65,3,7,1,3,3,F,52,U,52,237500,91065,FALSE,FALSE,FALSE
134005,1,50,3,8,1,3,3,U,52,U,54,297900,53513.45736,FALSE,FALSE,TRUE
135248,1,100,3,8,1,1,3,M,52,H,49,47900,37412,FALSE,FALSE,FALSE
135296,1,55,3,6,1,2,1,F,52,H,55,30100,41397,FALSE,FALSE,FALSE
135589,0,,3,8,1,3,3,F,52,U,71,67900,45767,FALSE,FALSE,FALSE
136071,0,,4,9,1,3,2,F,52,H,94,537700,118256,FALSE,FALSE,FALSE
136150,1,250,4,9,1,3,2,F,52,U,57,423900,53513.45736,FALSE,FALSE,TRUE
136154,0,,3,4,1,1,2,M,52,U,60,513200,53513.45736,FALSE,FALSE,TRUE
137017,0,,2,6,1,1,3,F,52,H,51,76000,67291,FALSE,FALSE,FALSE
